edge_id,source_node_id,target_node_id,relationship_type,direction,weight,source,method,confidence,evidence_json,notes
cab_0piVcgLof3Mxv18w3Z8Zyh__OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_0piVcgLof3Mxv18w3Z8Zyh,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_0piVcgLof3Mxv18w3Z8Zyh__OBJECT_ASSIGNED_TO_ZONE__tz_1ihDn_IqL2a8bCCZUoYpat,cab_0piVcgLof3Mxv18w3Z8Zyh,tz_1ihDn_IqL2a8bCCZUoYpat,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""1.46""}",
cab_0piVcgLof3Mxv18w3Z8Zyc__OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_0piVcgLof3Mxv18w3Z8Zyc,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_0piVcgLof3Mxv18w3Z8Zyc__OBJECT_ASSIGNED_TO_ZONE__tz_1ihDn_IqL2a8bCCZUoYpat,cab_0piVcgLof3Mxv18w3Z8Zyc,tz_1ihDn_IqL2a8bCCZUoYpat,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""0.66""}",
cab_0piVcgLof3Mxv18w3Z8Zp___OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_0piVcgLof3Mxv18w3Z8Zp_,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_0piVcgLof3Mxv18w3Z8Zp___OBJECT_ASSIGNED_TO_ZONE__tz_3M4BY9f2fEkQXYemrsO6gr,cab_0piVcgLof3Mxv18w3Z8Zp_,tz_3M4BY9f2fEkQXYemrsO6gr,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""4.39""}",
cab_0piVcgLof3Mxv18w3Z8Zpw__OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_0piVcgLof3Mxv18w3Z8Zpw,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_0piVcgLof3Mxv18w3Z8Zpw__OBJECT_ASSIGNED_TO_ZONE__tz_3M4BY9f2fEkQXYemrsO6gr,cab_0piVcgLof3Mxv18w3Z8Zpw,tz_3M4BY9f2fEkQXYemrsO6gr,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""2.04""}",
cab_0piVcgLof3Mxv18w3Z8ZnA__OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_0piVcgLof3Mxv18w3Z8ZnA,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_0piVcgLof3Mxv18w3Z8ZnA__OBJECT_ASSIGNED_TO_ZONE__tz_1ihDn_IqL2a8bCCZUoYpat,cab_0piVcgLof3Mxv18w3Z8ZnA,tz_1ihDn_IqL2a8bCCZUoYpat,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""1.34""}",
cab_0piVcgLof3Mxv18w3Z8Zn8__OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_0piVcgLof3Mxv18w3Z8Zn8,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_0piVcgLof3Mxv18w3Z8Zn8__OBJECT_ASSIGNED_TO_ZONE__tz_3M4BY9f2fEkQXYemrsO6gK,cab_0piVcgLof3Mxv18w3Z8Zn8,tz_3M4BY9f2fEkQXYemrsO6gK,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""0.66""}",
cab_1dBhXLCgD1if_wGicXnexZ__OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_1dBhXLCgD1if_wGicXnexZ,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_1dBhXLCgD1if_wGicXnexZ__OBJECT_ASSIGNED_TO_ZONE__tz_1VG1As2i9CNAES2YSNmu8x,cab_1dBhXLCgD1if_wGicXnexZ,tz_1VG1As2i9CNAES2YSNmu8x,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""3.76""}",
cab_1dBhXLCgD1if_wGicXnewT__OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_1dBhXLCgD1if_wGicXnewT,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_1dBhXLCgD1if_wGicXnewT__OBJECT_ASSIGNED_TO_ZONE__tz_1VG1As2i9CNAES2YSNmu8x,cab_1dBhXLCgD1if_wGicXnewT,tz_1VG1As2i9CNAES2YSNmu8x,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""3.76""}",
cab_1kCnthd_L6h96Al9itklDl__OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_1kCnthd_L6h96Al9itklDl,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_1kCnthd_L6h96Al9itklDl__OBJECT_ASSIGNED_TO_ZONE__tz_3xtnrBUgHBCwRh_xfyB8NH,cab_1kCnthd_L6h96Al9itklDl,tz_3xtnrBUgHBCwRh_xfyB8NH,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""3.17""}",
cab_1kCnthd_L6h96Al9itklDa__OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_1kCnthd_L6h96Al9itklDa,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_1kCnthd_L6h96Al9itklDa__OBJECT_ASSIGNED_TO_ZONE__tz_3M4BY9f2fEkQXYemrsO6gr,cab_1kCnthd_L6h96Al9itklDa,tz_3M4BY9f2fEkQXYemrsO6gr,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""1.45""}",
cab_2efENtHmn5uvvfoTFGurmw__OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_2efENtHmn5uvvfoTFGurmw,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_2efENtHmn5uvvfoTFGurmw__OBJECT_ASSIGNED_TO_ZONE__tz_1VG1As2i9CNAES2YSNmu8x,cab_2efENtHmn5uvvfoTFGurmw,tz_1VG1As2i9CNAES2YSNmu8x,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""4.94""}",
cab_2efENtHmn5uvvfoTFGurm4__OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_2efENtHmn5uvvfoTFGurm4,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_2efENtHmn5uvvfoTFGurm4__OBJECT_ASSIGNED_TO_ZONE__tz_3M4BY9f2fEkQXYemrsO6gr,cab_2efENtHmn5uvvfoTFGurm4,tz_3M4BY9f2fEkQXYemrsO6gr,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""4.32""}",
cab_2efENtHmn5uvvfoTFGurmT__OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_2efENtHmn5uvvfoTFGurmT,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_2efENtHmn5uvvfoTFGurmT__OBJECT_ASSIGNED_TO_ZONE__tz_3M4BY9f2fEkQXYemrsO6gr,cab_2efENtHmn5uvvfoTFGurmT,tz_3M4BY9f2fEkQXYemrsO6gr,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""3.97""}",
cab_2efENtHmn5uvvfoTFGurnt__OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_2efENtHmn5uvvfoTFGurnt,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_2efENtHmn5uvvfoTFGurnt__OBJECT_ASSIGNED_TO_ZONE__tz_1VG1As2i9CNAES2YSNmu8x,cab_2efENtHmn5uvvfoTFGurnt,tz_1VG1As2i9CNAES2YSNmu8x,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""3.15""}",
cab_2efENtHmn5uvvfoTFGurnF__OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_2efENtHmn5uvvfoTFGurnF,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_2efENtHmn5uvvfoTFGurnF__OBJECT_ASSIGNED_TO_ZONE__tz_2zhoehGLvBbwmT_FUY8CyO,cab_2efENtHmn5uvvfoTFGurnF,tz_2zhoehGLvBbwmT_FUY8CyO,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""5.09""}",
cab_2efENtHmn5uvvfoTFGurog__OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_2efENtHmn5uvvfoTFGurog,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_2efENtHmn5uvvfoTFGurog__OBJECT_ASSIGNED_TO_ZONE__tz_1VG1As2i9CNAES2YSNmu8x,cab_2efENtHmn5uvvfoTFGurog,tz_1VG1As2i9CNAES2YSNmu8x,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""3.32""}",
cab_0Ntux3MKn2PxGk_hYZRmoV__OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_0Ntux3MKn2PxGk_hYZRmoV,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_0Ntux3MKn2PxGk_hYZRmoV__OBJECT_ASSIGNED_TO_ZONE__tz_1VG1As2i9CNAES2YSNmu8x,cab_0Ntux3MKn2PxGk_hYZRmoV,tz_1VG1As2i9CNAES2YSNmu8x,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""3.55""}",
cab_0Ntux3MKn2PxGk_hYZRmrf__OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_0Ntux3MKn2PxGk_hYZRmrf,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_0Ntux3MKn2PxGk_hYZRmrf__OBJECT_ASSIGNED_TO_ZONE__tz_2zhoehGLvBbwmT_FUY8CyO,cab_0Ntux3MKn2PxGk_hYZRmrf,tz_2zhoehGLvBbwmT_FUY8CyO,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""2.98""}",
cab_0Ntux3MKn2PxGk_hYZRmqI__OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_0Ntux3MKn2PxGk_hYZRmqI,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_0Ntux3MKn2PxGk_hYZRmqI__OBJECT_ASSIGNED_TO_ZONE__tz_2zhoehGLvBbwmT_FUY8CyO,cab_0Ntux3MKn2PxGk_hYZRmqI,tz_2zhoehGLvBbwmT_FUY8CyO,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""2.98""}",
cab_0Ntux3MKn2PxGk_hYZRmtT__OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_0Ntux3MKn2PxGk_hYZRmtT,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_0Ntux3MKn2PxGk_hYZRmtT__OBJECT_ASSIGNED_TO_ZONE__tz_1VG1As2i9CNAES2YSNmu8x,cab_0Ntux3MKn2PxGk_hYZRmtT,tz_1VG1As2i9CNAES2YSNmu8x,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""3.64""}",
cab_0Ntux3MKn2PxGk_hYZRmt8__OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_0Ntux3MKn2PxGk_hYZRmt8,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_0Ntux3MKn2PxGk_hYZRmt8__OBJECT_ASSIGNED_TO_ZONE__tz_1VG1As2i9CNAES2YSNmu8x,cab_0Ntux3MKn2PxGk_hYZRmt8,tz_1VG1As2i9CNAES2YSNmu8x,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""3.64""}",
cab_1NDkvcLJvBSAY1rmNvcoTp__OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_1NDkvcLJvBSAY1rmNvcoTp,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_1NDkvcLJvBSAY1rmNvcoTp__OBJECT_ASSIGNED_TO_ZONE__tz_1ihDn_IqL2a8bCCZUoYpat,cab_1NDkvcLJvBSAY1rmNvcoTp,tz_1ihDn_IqL2a8bCCZUoYpat,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""1.54""}",
cab_1NDkvcLJvBSAY1rmNvcoRQ__OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_1NDkvcLJvBSAY1rmNvcoRQ,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_1NDkvcLJvBSAY1rmNvcoRQ__OBJECT_ASSIGNED_TO_ZONE__tz_0C83sfLu9E9eQLJY7z8Xye,cab_1NDkvcLJvBSAY1rmNvcoRQ,tz_0C83sfLu9E9eQLJY7z8Xye,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""5.77""}",
cab_1NDkvcLJvBSAY1rmNvcoRR__OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_1NDkvcLJvBSAY1rmNvcoRR,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_1NDkvcLJvBSAY1rmNvcoRR__OBJECT_ASSIGNED_TO_ZONE__tz_1ihDn_IqL2a8bCCZUoYplB,cab_1NDkvcLJvBSAY1rmNvcoRR,tz_1ihDn_IqL2a8bCCZUoYplB,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""1.47""}",
cab_2L7yNKHY55IgXgJ6u6_kHD__OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_2L7yNKHY55IgXgJ6u6_kHD,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_2L7yNKHY55IgXgJ6u6_kHD__OBJECT_ASSIGNED_TO_ZONE__tz_0y9ASLGLvEHv0SDNef9uK7,cab_2L7yNKHY55IgXgJ6u6_kHD,tz_0y9ASLGLvEHv0SDNef9uK7,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""0.81""}",
cab_2L7yNKHY55IgXgJ6u6_kHJ__OBJECT_LOCATED_ON_FLOOR__floor_level_05,cab_2L7yNKHY55IgXgJ6u6_kHJ,floor_level_05,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_2L7yNKHY55IgXgJ6u6_kHJ__OBJECT_ASSIGNED_TO_ZONE__tz_0_1BZVDc5BxwJSwnsVxdzZ,cab_2L7yNKHY55IgXgJ6u6_kHJ,tz_0_1BZVDc5BxwJSwnsVxdzZ,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""3.46""}",
cab_3y41SEUa53GBkcUQBrygTr__OBJECT_LOCATED_ON_FLOOR__floor_basement,cab_3y41SEUa53GBkcUQBrygTr,floor_basement,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_3y41SEUa53GBkcUQBrygTr__OBJECT_ASSIGNED_TO_ZONE__tz_0_1BZVDc5BxwJSwnsVxduk,cab_3y41SEUa53GBkcUQBrygTr,tz_0_1BZVDc5BxwJSwnsVxduk,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""0.83""}",
cab_3y41SEUa53GBkcUQBrygUN__OBJECT_LOCATED_ON_FLOOR__floor_basement,cab_3y41SEUa53GBkcUQBrygUN,floor_basement,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_3y41SEUa53GBkcUQBrygUN__OBJECT_ASSIGNED_TO_ZONE__tz_0SCHpckP52uejwTkqQpmjR,cab_3y41SEUa53GBkcUQBrygUN,tz_0SCHpckP52uejwTkqQpmjR,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,low,"{""distance_m"": ""6.72""}",
cab_3y41SEUa53GBkcUQBrygUL__OBJECT_LOCATED_ON_FLOOR__floor_basement,cab_3y41SEUa53GBkcUQBrygUL,floor_basement,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_3y41SEUa53GBkcUQBrygUL__OBJECT_ASSIGNED_TO_ZONE__tz_0_1BZVDc5BxwJSwnsVxduU,cab_3y41SEUa53GBkcUQBrygUL,tz_0_1BZVDc5BxwJSwnsVxduU,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""1.03""}",
cab_3y41SEUa53GBkcUQBrygUT__OBJECT_LOCATED_ON_FLOOR__floor_basement,cab_3y41SEUa53GBkcUQBrygUT,floor_basement,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_3y41SEUa53GBkcUQBrygUT__OBJECT_ASSIGNED_TO_ZONE__tz_1ihDn_IqL2a8bCCZUoYpUL,cab_3y41SEUa53GBkcUQBrygUT,tz_1ihDn_IqL2a8bCCZUoYpUL,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""1.46""}",
cab_3y41SEUa53GBkcUQBrygUc__OBJECT_LOCATED_ON_FLOOR__floor_basement,cab_3y41SEUa53GBkcUQBrygUc,floor_basement,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_3y41SEUa53GBkcUQBrygUc__OBJECT_ASSIGNED_TO_ZONE__tz_0SCHpckP52uejwTkqQpmjD,cab_3y41SEUa53GBkcUQBrygUc,tz_0SCHpckP52uejwTkqQpmjD,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""5.4""}",
cab_3y41SEUa53GBkcUQBrygVe__OBJECT_LOCATED_ON_FLOOR__floor_basement,cab_3y41SEUa53GBkcUQBrygVe,floor_basement,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_3y41SEUa53GBkcUQBrygVe__OBJECT_ASSIGNED_TO_ZONE__tz_0SCHpckP52uejwTkqQppKQ,cab_3y41SEUa53GBkcUQBrygVe,tz_0SCHpckP52uejwTkqQppKQ,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,low,"{""distance_m"": ""6.65""}",
cab_3y41SEUa53GBkcUQBrygVo__OBJECT_LOCATED_ON_FLOOR__floor_basement,cab_3y41SEUa53GBkcUQBrygVo,floor_basement,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_3y41SEUa53GBkcUQBrygVo__OBJECT_ASSIGNED_TO_ZONE__tz_1VG1As2i9CNAES2YSNmuPp,cab_3y41SEUa53GBkcUQBrygVo,tz_1VG1As2i9CNAES2YSNmuPp,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,low,"{""distance_m"": ""6.35""}",
cab_3y41SEUa53GBkcUQBryg0Y__OBJECT_LOCATED_ON_FLOOR__floor_basement,cab_3y41SEUa53GBkcUQBryg0Y,floor_basement,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_3y41SEUa53GBkcUQBryg0Y__OBJECT_ASSIGNED_TO_ZONE__tz_0qZtwNut1C6QT5uDplIc_N,cab_3y41SEUa53GBkcUQBryg0Y,tz_0qZtwNut1C6QT5uDplIc_N,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""1.52""}",
cab_3y41SEUa53GBkcUQBryg0n__OBJECT_LOCATED_ON_FLOOR__floor_basement,cab_3y41SEUa53GBkcUQBryg0n,floor_basement,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_3y41SEUa53GBkcUQBryg0n__OBJECT_ASSIGNED_TO_ZONE__tz_2T7gRjEFvBgRaNLZHAfEyu,cab_3y41SEUa53GBkcUQBryg0n,tz_2T7gRjEFvBgRaNLZHAfEyu,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""3.43""}",
cab_3y41SEUa53GBkcUQBryg14__OBJECT_LOCATED_ON_FLOOR__floor_basement,cab_3y41SEUa53GBkcUQBryg14,floor_basement,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_3y41SEUa53GBkcUQBryg14__OBJECT_ASSIGNED_TO_ZONE__tz_2T7gRjEFvBgRaNLZHAfEyu,cab_3y41SEUa53GBkcUQBryg14,tz_2T7gRjEFvBgRaNLZHAfEyu,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""2.37""}",
cab_3y41SEUa53GBkcUQBryg1F__OBJECT_LOCATED_ON_FLOOR__floor_basement,cab_3y41SEUa53GBkcUQBryg1F,floor_basement,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_3y41SEUa53GBkcUQBryg1F__OBJECT_ASSIGNED_TO_ZONE__tz_2T7gRjEFvBgRaNLZHAfExM,cab_3y41SEUa53GBkcUQBryg1F,tz_2T7gRjEFvBgRaNLZHAfExM,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""2.58""}",
cab_3y41SEUa53GBkcUQBryg1A__OBJECT_LOCATED_ON_FLOOR__floor_basement,cab_3y41SEUa53GBkcUQBryg1A,floor_basement,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_3y41SEUa53GBkcUQBryg1A__OBJECT_ASSIGNED_TO_ZONE__tz_2T7gRjEFvBgRaNLZHAfEyu,cab_3y41SEUa53GBkcUQBryg1A,tz_2T7gRjEFvBgRaNLZHAfEyu,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""5.52""}",
cab_3y41SEUa53GBkcUQBryg1O__OBJECT_LOCATED_ON_FLOOR__floor_basement,cab_3y41SEUa53GBkcUQBryg1O,floor_basement,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_3y41SEUa53GBkcUQBryg1O__OBJECT_ASSIGNED_TO_ZONE__tz_0qZtwNut1C6QT5uDplIc_N,cab_3y41SEUa53GBkcUQBryg1O,tz_0qZtwNut1C6QT5uDplIc_N,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""1.44""}",
cab_28ocKr1hjBERpQlNm9SEiF__OBJECT_LOCATED_ON_FLOOR__floor_basement,cab_28ocKr1hjBERpQlNm9SEiF,floor_basement,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_28ocKr1hjBERpQlNm9SEiF__OBJECT_ASSIGNED_TO_ZONE__tz_2T7gRjEFvBgRaNLZHAfEyu,cab_28ocKr1hjBERpQlNm9SEiF,tz_2T7gRjEFvBgRaNLZHAfEyu,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""5.41""}",
cab_28ocKr1hjBERpQlNm9SElt__OBJECT_LOCATED_ON_FLOOR__floor_basement,cab_28ocKr1hjBERpQlNm9SElt,floor_basement,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
cab_28ocKr1hjBERpQlNm9SElt__OBJECT_ASSIGNED_TO_ZONE__tz_1ihDn_IqL2a8bCCZUoYpTf,cab_28ocKr1hjBERpQlNm9SElt,tz_1ihDn_IqL2a8bCCZUoYpTf,OBJECT_ASSIGNED_TO_ZONE,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,medium,"{""distance_m"": ""5.42""}",
cab_2uq6E7DS90TudkLOCZqGff__OBJECT_LOCATED_ON_FLOOR__floor_basement,cab_2uq6E7DS90TudkLOCZqGff,floor_basement,OBJECT_LOCATED_ON_FLOOR,directed,,ifc_ele,ifc_storey_containment+nearest_space_centroid,high,{},
