cable_id,ifc_global_id,name,ifc_class,floor_id,storey,x,y,z,size_label,width_mm,height_mm,length_mm,system_code,system_name,source_file,source_system,value_class,extraction_confidence,notes,raw_properties_json
cab_2HFh7m88zDqfGnE8GHlKGy,2HFh7m88zDqfGnE8GHlKGy,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,30.667,46.664,58.075,300 mm x 50 mm,300.0,50.0,1430.225,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Asennus"": {""02 Komponentin yläpinnan korko, abs."": 58099.998, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2599.998, ""14 Komponentin alapinnan korko, kerroskorosta"": 2550.001, ""13 Asennuskorko, kerroskorosta"": 2575.0, ""03 Asennuskorko, abs."": 58075.0, ""04 Komponentin alapinnan korko, abs."": 58050.001, ""id"": 32242}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 32642}, ""FI_Geometria"": {""Koko"": ""300 mm x 50 mm"", ""Pituus"": 1430.225, ""Korkeus"": 50.0, ""Leveys"": 300.0, ""id"": 32654}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}}"
cab_2HFh7m88zDqfGnE8GHlKJ6,2HFh7m88zDqfGnE8GHlKJ6,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,30.004,49.89,58.075,300 mm x 50 mm,300.0,50.0,2736.457,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Geometria"": {""Pituus"": 2736.457, ""Koko"": ""300 mm x 50 mm"", ""Korkeus"": 50.0, ""Leveys"": 300.0, ""id"": 32216}, ""FI_Asennus"": {""02 Komponentin yläpinnan korko, abs."": 58099.998, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2599.998, ""14 Komponentin alapinnan korko, kerroskorosta"": 2550.001, ""13 Asennuskorko, kerroskorosta"": 2575.0, ""03 Asennuskorko, abs."": 58075.0, ""04 Komponentin alapinnan korko, abs."": 58050.001, ""id"": 32242}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 32642}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}}"
cab_3kUOliNQ1EwxzZKDXGBNJF,3kUOliNQ1EwxzZKDXGBNJF,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,24.798,49.944,58.075,300 mm x 50 mm,300.0,50.0,2806.139,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Geometria"": {""Koko"": ""300 mm x 50 mm"", ""Korkeus"": 50.0, ""Leveys"": 300.0, ""Pituus"": 2806.139, ""id"": 31824}, ""FI_Asennus"": {""02 Komponentin yläpinnan korko, abs."": 58099.998, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2599.998, ""14 Komponentin alapinnan korko, kerroskorosta"": 2550.001, ""13 Asennuskorko, kerroskorosta"": 2575.0, ""03 Asennuskorko, abs."": 58075.0, ""04 Komponentin alapinnan korko, abs."": 58050.001, ""id"": 32242}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 32642}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}}"
cab_1hcy7_nBP1FeA0HtmZG0Uz,1hcy7_nBP1FeA0HtmZG0Uz,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,69.713,72.707,58.625,300 mm x 50 mm,300.0,50.0,6607.386,AHJ.DATA,Asennushyllyjärjestelmä - data,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Geometria"": {""Pituus"": 6607.386, ""Koko"": ""300 mm x 50 mm"", ""Korkeus"": 50.0, ""Leveys"": 300.0, ""id"": 31880}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - data"", ""Järjestelmien tunnukset"": ""AHJ.DATA"", ""id"": 32588}, ""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 3150.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 3100.0, ""13 Asennuskorko, kerroskorosta"": 3125.0, ""03 Asennuskorko, abs."": 58625.0, ""04 Komponentin alapinnan korko, abs."": 58600.0, ""02 Komponentin yläpinnan korko, abs."": 58650.001, ""id"": 32698}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}}"
cab_1hcy7_nBP1FeA0HtmZG0Uq,1hcy7_nBP1FeA0HtmZG0Uq,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,65.223,77.761,58.625,300 mm x 50 mm,300.0,50.0,20948.0,AHJ.DATA,Asennushyllyjärjestelmä - data,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Geometria"": {""Koko"": ""300 mm x 50 mm"", ""Korkeus"": 50.0, ""Leveys"": 300.0, ""Pituus"": 20948.0, ""id"": 32116}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - data"", ""Järjestelmien tunnukset"": ""AHJ.DATA"", ""id"": 32588}, ""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 3150.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 3100.0, ""13 Asennuskorko, kerroskorosta"": 3125.0, ""03 Asennuskorko, abs."": 58625.0, ""04 Komponentin alapinnan korko, abs."": 58600.0, ""02 Komponentin yläpinnan korko, abs."": 58650.001, ""id"": 32698}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}}"
cab_1hcy7_nBP1FeA0HtmZG0V3,1hcy7_nBP1FeA0HtmZG0V3,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,59.724,70.121,58.575,300 mm x 50 mm,300.0,50.0,813.879,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Geometria"": {""Koko"": ""300 mm x 50 mm"", ""Korkeus"": 50.0, ""Leveys"": 300.0, ""Pituus"": 813.879, ""id"": 31812}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 32642}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}, ""FI_Asennus"": {""04 Komponentin alapinnan korko, abs."": 58549.998, ""14 Komponentin alapinnan korko, kerroskorosta"": 3049.998, ""12 Komponentin yläpinnan korko, kerroskorosta"": 3100.0, ""13 Asennuskorko, kerroskorosta"": 3075.0, ""02 Komponentin yläpinnan korko, abs."": 58600.0, ""03 Asennuskorko, abs."": 58575.0, ""id"": 32804}}"
cab_2VvE2BFwnD8P8t5_o1bG4C,2VvE2BFwnD8P8t5$o1bG4C,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,69.476,72.306,58.475,300 mm x 50 mm,300.0,50.0,8696.69,AHJ.DATA,Asennushyllyjärjestelmä - data,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 3000.001, ""13 Asennuskorko, kerroskorosta"": 2975.0, ""14 Komponentin alapinnan korko, kerroskorosta"": 2950.0, ""03 Asennuskorko, abs."": 58475.0, ""04 Komponentin alapinnan korko, abs."": 58450.0, ""02 Komponentin yläpinnan korko, abs."": 58500.001, ""id"": 31898}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Geometria"": {""Koko"": ""300 mm x 50 mm"", ""Pituus"": 8696.69, ""Korkeus"": 50.0, ""Leveys"": 300.0, ""id"": 32568}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - data"", ""Järjestelmien tunnukset"": ""AHJ.DATA"", ""id"": 32588}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}}"
cab_2VvE2BFwnD8P8t5_o1bG40,2VvE2BFwnD8P8t5$o1bG40,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,52.442,57.745,58.475,300 mm x 50 mm,300.0,50.0,323.64,AHJ.DATA,Asennushyllyjärjestelmä - data,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 3000.001, ""13 Asennuskorko, kerroskorosta"": 2975.0, ""14 Komponentin alapinnan korko, kerroskorosta"": 2950.0, ""03 Asennuskorko, abs."": 58475.0, ""04 Komponentin alapinnan korko, abs."": 58450.0, ""02 Komponentin yläpinnan korko, abs."": 58500.001, ""id"": 31898}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - data"", ""Järjestelmien tunnukset"": ""AHJ.DATA"", ""id"": 32588}, ""FI_Geometria"": {""Koko"": ""300 mm x 50 mm"", ""Pituus"": 323.64, ""Korkeus"": 50.0, ""Leveys"": 300.0, ""id"": 32646}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}}"
cab_2VvE2BFwnD8P8t5_o1bG4O,2VvE2BFwnD8P8t5$o1bG4O,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,52.449,57.283,58.475,300 mm x 50 mm,300.0,50.0,17048.274,AHJ.DATA,Asennushyllyjärjestelmä - data,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 3000.001, ""13 Asennuskorko, kerroskorosta"": 2975.0, ""14 Komponentin alapinnan korko, kerroskorosta"": 2950.0, ""03 Asennuskorko, abs."": 58475.0, ""04 Komponentin alapinnan korko, abs."": 58450.0, ""02 Komponentin yläpinnan korko, abs."": 58500.001, ""id"": 31898}, ""FI_Geometria"": {""Pituus"": 17048.274, ""Koko"": ""300 mm x 50 mm"", ""Korkeus"": 50.0, ""Leveys"": 300.0, ""id"": 32078}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - data"", ""Järjestelmien tunnukset"": ""AHJ.DATA"", ""id"": 32588}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}}"
cab_2VvE2BFwnD8P8t5_o1bG4H,2VvE2BFwnD8P8t5$o1bG4H,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,39.341,46.214,58.475,300 mm x 50 mm,300.0,50.0,524.449,AHJ.DATA,Asennushyllyjärjestelmä - data,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 3000.001, ""13 Asennuskorko, kerroskorosta"": 2975.0, ""14 Komponentin alapinnan korko, kerroskorosta"": 2950.0, ""03 Asennuskorko, abs."": 58475.0, ""04 Komponentin alapinnan korko, abs."": 58450.0, ""02 Komponentin yläpinnan korko, abs."": 58500.001, ""id"": 31898}, ""FI_Geometria"": {""Pituus"": 524.449, ""Koko"": ""300 mm x 50 mm"", ""Korkeus"": 50.0, ""Leveys"": 300.0, ""id"": 32136}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - data"", ""Järjestelmien tunnukset"": ""AHJ.DATA"", ""id"": 32588}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}}"
cab_2VvE2BFwnD8P8t5_o1bG4f,2VvE2BFwnD8P8t5$o1bG4f,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,38.706,46.22,58.475,300 mm x 50 mm,300.0,50.0,22058.394,AHJ.DATA,Asennushyllyjärjestelmä - data,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 3000.001, ""13 Asennuskorko, kerroskorosta"": 2975.0, ""14 Komponentin alapinnan korko, kerroskorosta"": 2950.0, ""03 Asennuskorko, abs."": 58475.0, ""04 Komponentin alapinnan korko, abs."": 58450.0, ""02 Komponentin yläpinnan korko, abs."": 58500.001, ""id"": 31898}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Geometria"": {""Koko"": ""300 mm x 50 mm"", ""Korkeus"": 50.0, ""Leveys"": 300.0, ""Pituus"": 22058.394, ""id"": 32566}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - data"", ""Järjestelmien tunnukset"": ""AHJ.DATA"", ""id"": 32588}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}}"
cab_3DdmibdjPFSAsJOtSIFQZ9,3DdmibdjPFSAsJOtSIFQZ9,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,69.696,72.493,58.625,300 mm x 50 mm,300.0,50.0,103.222,AHJ.DATA,Asennushyllyjärjestelmä - data,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Geometria"": {""Koko"": ""300 mm x 50 mm"", ""Korkeus"": 50.0, ""Leveys"": 300.0, ""Pituus"": 103.222, ""id"": 31846}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - data"", ""Järjestelmien tunnukset"": ""AHJ.DATA"", ""id"": 32588}, ""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 3150.001, ""14 Komponentin alapinnan korko, kerroskorosta"": 3100.0, ""13 Asennuskorko, kerroskorosta"": 3125.0, ""03 Asennuskorko, abs."": 58625.0, ""04 Komponentin alapinnan korko, abs."": 58600.0, ""02 Komponentin yläpinnan korko, abs."": 58650.001, ""id"": 32698}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}}"
cab_3DdmibdjPFSAsJOtSIFQZ8,3DdmibdjPFSAsJOtSIFQZ8,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,69.594,72.407,58.613,300 mm x 50 mm,300.0,50.0,177.137,AHJ.DATA,Asennushyllyjärjestelmä - data,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Geometria"": {""Koko"": ""300 mm x 50 mm"", ""Pituus"": 177.137, ""Korkeus"": 50.0, ""Leveys"": 300.0, ""id"": 31892}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Asennus"": {""02 Komponentin yläpinnan korko, abs."": 58630.305, ""04 Komponentin alapinnan korko, abs."": 58469.696, ""14 Komponentin alapinnan korko, kerroskorosta"": 2969.696, ""13 Asennuskorko, kerroskorosta"": 3112.627, ""03 Asennuskorko, abs."": 58612.627, ""12 Komponentin yläpinnan korko, kerroskorosta"": 3130.305, ""id"": 32328}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - data"", ""Järjestelmien tunnukset"": ""AHJ.DATA"", ""id"": 32588}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}}"
cab_16Ogeb4t97CBZ6pfZ1Txxb,16Ogeb4t97CBZ6pfZ1Txxb,G02-Tikashylly-Nollakulma,IfcCableCarrierSegment,floor_level_01,01_Kerros,62.632,66.695,58.475,300 mm x 50 mm,300.0,50.0,3600.0,AHJ.SÄH,Asennushyllyjärjestelmä - sähkö,ELE_enriched.ifc,ifc_ele,ifc_derived,high,,"{""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 3000.001, ""13 Asennuskorko, kerroskorosta"": 2975.0, ""14 Komponentin alapinnan korko, kerroskorosta"": 2950.0, ""03 Asennuskorko, abs."": 58475.0, ""04 Komponentin alapinnan korko, abs."": 58450.0, ""02 Komponentin yläpinnan korko, abs."": 58500.001, ""id"": 31898}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Sarjan nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin nimi"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin kuvaus"": ""G02-Tikashylly-Nollakulma"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 32316}, ""FI_Geometria"": {""Koko"": ""300 mm x 50 mm"", ""Korkeus"": 50.0, ""Leveys"": 300.0, ""Pituus"": 3600.0, ""id"": 32612}, ""FI_Sijainti"": {""Järjestelmien tunnukset"": ""AHJ.SÄH"", ""Järjestelmien nimet"": ""Asennushyllyjärjestelmä - sähkö"", ""id"": 32642}, ""FI_Komponentti"": {""01 Komponentin pääryhmä"": ""REITITYKSET JA ASENNUKSET - TATE"", ""Status"": ""\""Status\"""", ""05 Komponentin yleistunnus"": ""AH"", ""04 Komponentin yleisnimi"": ""Asennushylly"", ""03 Komponentin koodi"": ""T-TATE-01-01-001"", ""02 Komponentin alaryhmä"": ""ASENNUSHYLLYT JA -HYLLYOSAT"", ""id"": 32786}}"
