ifc_global_id,ifc_class,kind,field,value,status
2S6mCU5m1C69Bopv7Kk9bW,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
2S6mCU5m1C69Bopv7Kk9bW,IfcLightFixture,lighting,power_factor,1.0,present
2S6mCU5m1C69Bopv7Kk9bW,IfcLightFixture,lighting,phase_count,1.0,present
2S6mCU5m1C69Bopv7Kk9bW,IfcLightFixture,lighting,system_code,S0301,present
2S6mCU5m1C69Bopv7Kk9bs,IfcLightFixture,lighting,voltage_v,230.0,present
2S6mCU5m1C69Bopv7Kk9bs,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
2S6mCU5m1C69Bopv7Kk9bs,IfcLightFixture,lighting,power_factor,1.0,present
2S6mCU5m1C69Bopv7Kk9bs,IfcLightFixture,lighting,phase_count,1.0,present
2S6mCU5m1C69Bopv7Kk9bs,IfcLightFixture,lighting,system_code,S0301,present
2S6mCU5m1C69Bopv7Kk9bt,IfcLightFixture,lighting,voltage_v,230.0,present
2S6mCU5m1C69Bopv7Kk9bt,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
2S6mCU5m1C69Bopv7Kk9bt,IfcLightFixture,lighting,power_factor,1.0,present
2S6mCU5m1C69Bopv7Kk9bt,IfcLightFixture,lighting,phase_count,1.0,present
2S6mCU5m1C69Bopv7Kk9bt,IfcLightFixture,lighting,system_code,S0301,present
2S6mCU5m1C69Bopv7Kk9aO,IfcLightFixture,lighting,voltage_v,230.0,present
2S6mCU5m1C69Bopv7Kk9aO,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
2S6mCU5m1C69Bopv7Kk9aO,IfcLightFixture,lighting,power_factor,1.0,present
2S6mCU5m1C69Bopv7Kk9aO,IfcLightFixture,lighting,phase_count,1.0,present
2S6mCU5m1C69Bopv7Kk9aO,IfcLightFixture,lighting,system_code,S0301,present
2S6mCU5m1C69Bopv7Kk9aP,IfcLightFixture,lighting,voltage_v,230.0,present
2S6mCU5m1C69Bopv7Kk9aP,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
2S6mCU5m1C69Bopv7Kk9aP,IfcLightFixture,lighting,power_factor,1.0,present
2S6mCU5m1C69Bopv7Kk9aP,IfcLightFixture,lighting,phase_count,1.0,present
2S6mCU5m1C69Bopv7Kk9aP,IfcLightFixture,lighting,system_code,S0301,present
2S6mCU5m1C69Bopv7Kk9aY,IfcLightFixture,lighting,voltage_v,230.0,present
2S6mCU5m1C69Bopv7Kk9aY,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
2S6mCU5m1C69Bopv7Kk9aY,IfcLightFixture,lighting,power_factor,1.0,present
2S6mCU5m1C69Bopv7Kk9aY,IfcLightFixture,lighting,phase_count,1.0,present
2S6mCU5m1C69Bopv7Kk9aY,IfcLightFixture,lighting,system_code,S0301,present
2S6mCU5m1C69Bopv7Kk9aZ,IfcLightFixture,lighting,voltage_v,230.0,present
2S6mCU5m1C69Bopv7Kk9aZ,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
2S6mCU5m1C69Bopv7Kk9aZ,IfcLightFixture,lighting,power_factor,1.0,present
2S6mCU5m1C69Bopv7Kk9aZ,IfcLightFixture,lighting,phase_count,1.0,present
2S6mCU5m1C69Bopv7Kk9aZ,IfcLightFixture,lighting,system_code,S0301,present
1FVrGGhc5EoeCgVO19NPsP,IfcLightFixture,lighting,voltage_v,230.0,present
1FVrGGhc5EoeCgVO19NPsP,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
1FVrGGhc5EoeCgVO19NPsP,IfcLightFixture,lighting,power_factor,0.97,present
1FVrGGhc5EoeCgVO19NPsP,IfcLightFixture,lighting,phase_count,1.0,present
1FVrGGhc5EoeCgVO19NPsP,IfcLightFixture,lighting,system_code,S0301,present
1FVrGGhc5EoeCgVO19NPsJ,IfcLightFixture,lighting,voltage_v,230.0,present
1FVrGGhc5EoeCgVO19NPsJ,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
1FVrGGhc5EoeCgVO19NPsJ,IfcLightFixture,lighting,power_factor,0.97,present
1FVrGGhc5EoeCgVO19NPsJ,IfcLightFixture,lighting,phase_count,1.0,present
1FVrGGhc5EoeCgVO19NPsJ,IfcLightFixture,lighting,system_code,S0301,present
1FVrGGhc5EoeCgVO19NPnb,IfcLightFixture,lighting,voltage_v,230.0,present
1FVrGGhc5EoeCgVO19NPnb,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
1FVrGGhc5EoeCgVO19NPnb,IfcLightFixture,lighting,power_factor,0.97,present
1FVrGGhc5EoeCgVO19NPnb,IfcLightFixture,lighting,phase_count,1.0,present
1FVrGGhc5EoeCgVO19NPnb,IfcLightFixture,lighting,system_code,S0301,present
3AVJVSrYj3oRklYUVsusaX,IfcLightFixture,lighting,voltage_v,230.0,present
3AVJVSrYj3oRklYUVsusaX,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
3AVJVSrYj3oRklYUVsusaX,IfcLightFixture,lighting,power_factor,1.0,present
3AVJVSrYj3oRklYUVsusaX,IfcLightFixture,lighting,phase_count,1.0,present
3AVJVSrYj3oRklYUVsusaX,IfcLightFixture,lighting,system_code,S0301,present
3AVJVSrYj3oRklYUVsusaY,IfcLightFixture,lighting,voltage_v,230.0,present
3AVJVSrYj3oRklYUVsusaY,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
3AVJVSrYj3oRklYUVsusaY,IfcLightFixture,lighting,power_factor,1.0,present
3AVJVSrYj3oRklYUVsusaY,IfcLightFixture,lighting,phase_count,1.0,present
3AVJVSrYj3oRklYUVsusaY,IfcLightFixture,lighting,system_code,S0301,present
3AVJVSrYj3oRklYUVsusaZ,IfcLightFixture,lighting,voltage_v,230.0,present
3AVJVSrYj3oRklYUVsusaZ,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
3AVJVSrYj3oRklYUVsusaZ,IfcLightFixture,lighting,power_factor,1.0,present
3AVJVSrYj3oRklYUVsusaZ,IfcLightFixture,lighting,phase_count,1.0,present
3AVJVSrYj3oRklYUVsusaZ,IfcLightFixture,lighting,system_code,S0301,present
3AVJVSrYj3oRklYUVsusaj,IfcLightFixture,lighting,voltage_v,230.0,present
3AVJVSrYj3oRklYUVsusaj,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
3AVJVSrYj3oRklYUVsusaj,IfcLightFixture,lighting,power_factor,1.0,present
3AVJVSrYj3oRklYUVsusaj,IfcLightFixture,lighting,phase_count,1.0,present
3AVJVSrYj3oRklYUVsusaj,IfcLightFixture,lighting,system_code,S0301,present
3AVJVSrYj3oRklYUVsusak,IfcLightFixture,lighting,voltage_v,230.0,present
3AVJVSrYj3oRklYUVsusak,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
3AVJVSrYj3oRklYUVsusak,IfcLightFixture,lighting,power_factor,1.0,present
3AVJVSrYj3oRklYUVsusak,IfcLightFixture,lighting,phase_count,1.0,present
3AVJVSrYj3oRklYUVsusak,IfcLightFixture,lighting,system_code,S0301,present
3AVJVSrYj3oRklYUVsusaI,IfcLightFixture,lighting,voltage_v,230.0,present
3AVJVSrYj3oRklYUVsusaI,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
3AVJVSrYj3oRklYUVsusaI,IfcLightFixture,lighting,power_factor,1.0,present
3AVJVSrYj3oRklYUVsusaI,IfcLightFixture,lighting,phase_count,1.0,present
3AVJVSrYj3oRklYUVsusaI,IfcLightFixture,lighting,system_code,S0301,present
3AVJVSrYj3oRklYUVsusaJ,IfcLightFixture,lighting,voltage_v,230.0,present
3AVJVSrYj3oRklYUVsusaJ,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
3AVJVSrYj3oRklYUVsusaJ,IfcLightFixture,lighting,power_factor,1.0,present
3AVJVSrYj3oRklYUVsusaJ,IfcLightFixture,lighting,phase_count,1.0,present
3AVJVSrYj3oRklYUVsusaJ,IfcLightFixture,lighting,system_code,S0301,present
0hSpkK2WLE1wfDhOJX0zwu,IfcLightFixture,lighting,voltage_v,230.0,present
0hSpkK2WLE1wfDhOJX0zwu,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0hSpkK2WLE1wfDhOJX0zwu,IfcLightFixture,lighting,power_factor,1.0,present
0hSpkK2WLE1wfDhOJX0zwu,IfcLightFixture,lighting,phase_count,1.0,present
0hSpkK2WLE1wfDhOJX0zwu,IfcLightFixture,lighting,system_code,S0301,present
0hSpkK2WLE1wfDhOJX0zwx,IfcLightFixture,lighting,voltage_v,230.0,present
0hSpkK2WLE1wfDhOJX0zwx,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0hSpkK2WLE1wfDhOJX0zwx,IfcLightFixture,lighting,power_factor,1.0,present
0hSpkK2WLE1wfDhOJX0zwx,IfcLightFixture,lighting,phase_count,1.0,present
0hSpkK2WLE1wfDhOJX0zwx,IfcLightFixture,lighting,system_code,S0301,present
0hSpkK2WLE1wfDhOJX0zww,IfcLightFixture,lighting,voltage_v,230.0,present
0hSpkK2WLE1wfDhOJX0zww,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0hSpkK2WLE1wfDhOJX0zww,IfcLightFixture,lighting,power_factor,1.0,present
0hSpkK2WLE1wfDhOJX0zww,IfcLightFixture,lighting,phase_count,1.0,present
0hSpkK2WLE1wfDhOJX0zww,IfcLightFixture,lighting,system_code,S0301,present
0hSpkK2WLE1wfDhOJX0zwz,IfcLightFixture,lighting,voltage_v,230.0,present
0hSpkK2WLE1wfDhOJX0zwz,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0hSpkK2WLE1wfDhOJX0zwz,IfcLightFixture,lighting,power_factor,1.0,present
0hSpkK2WLE1wfDhOJX0zwz,IfcLightFixture,lighting,phase_count,1.0,present
0hSpkK2WLE1wfDhOJX0zwz,IfcLightFixture,lighting,system_code,S0301,present
0hSpkK2WLE1wfDhOJX0zwy,IfcLightFixture,lighting,voltage_v,230.0,present
0hSpkK2WLE1wfDhOJX0zwy,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0hSpkK2WLE1wfDhOJX0zwy,IfcLightFixture,lighting,power_factor,1.0,present
0hSpkK2WLE1wfDhOJX0zwy,IfcLightFixture,lighting,phase_count,1.0,present
0hSpkK2WLE1wfDhOJX0zwy,IfcLightFixture,lighting,system_code,S0301,present
0hSpkK2WLE1wfDhOJX0zw$,IfcLightFixture,lighting,voltage_v,230.0,present
0hSpkK2WLE1wfDhOJX0zw$,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0hSpkK2WLE1wfDhOJX0zw$,IfcLightFixture,lighting,power_factor,1.0,present
0hSpkK2WLE1wfDhOJX0zw$,IfcLightFixture,lighting,phase_count,1.0,present
0hSpkK2WLE1wfDhOJX0zw$,IfcLightFixture,lighting,system_code,S0301,present
0hSpkK2WLE1wfDhOJX0zvB,IfcLightFixture,lighting,voltage_v,230.0,present
0hSpkK2WLE1wfDhOJX0zvB,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0hSpkK2WLE1wfDhOJX0zvB,IfcLightFixture,lighting,power_factor,1.0,present
0hSpkK2WLE1wfDhOJX0zvB,IfcLightFixture,lighting,phase_count,1.0,present
0hSpkK2WLE1wfDhOJX0zvB,IfcLightFixture,lighting,system_code,S0301,present
0hSpkK2WLE1wfDhOJX0zvA,IfcLightFixture,lighting,voltage_v,230.0,present
0hSpkK2WLE1wfDhOJX0zvA,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
0hSpkK2WLE1wfDhOJX0zvA,IfcLightFixture,lighting,power_factor,1.0,present
0hSpkK2WLE1wfDhOJX0zvA,IfcLightFixture,lighting,phase_count,1.0,present
0hSpkK2WLE1wfDhOJX0zvA,IfcLightFixture,lighting,system_code,S0301,present
2Q4qLL0nj0ogV27m1rxsnF,IfcLightFixture,lighting,voltage_v,230.0,present
2Q4qLL0nj0ogV27m1rxsnF,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
2Q4qLL0nj0ogV27m1rxsnF,IfcLightFixture,lighting,power_factor,1.0,present
2Q4qLL0nj0ogV27m1rxsnF,IfcLightFixture,lighting,phase_count,1.0,present
2Q4qLL0nj0ogV27m1rxsnF,IfcLightFixture,lighting,system_code,S0301,present
2Q4qLL0nj0ogV27m1rxsnL,IfcLightFixture,lighting,voltage_v,230.0,present
2Q4qLL0nj0ogV27m1rxsnL,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
2Q4qLL0nj0ogV27m1rxsnL,IfcLightFixture,lighting,power_factor,1.0,present
2Q4qLL0nj0ogV27m1rxsnL,IfcLightFixture,lighting,phase_count,1.0,present
2Q4qLL0nj0ogV27m1rxsnL,IfcLightFixture,lighting,system_code,S0301,present
2Q4qLL0nj0ogV27m1rxs_X,IfcLightFixture,lighting,voltage_v,230.0,present
2Q4qLL0nj0ogV27m1rxs_X,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
2Q4qLL0nj0ogV27m1rxs_X,IfcLightFixture,lighting,power_factor,1.0,present
2Q4qLL0nj0ogV27m1rxs_X,IfcLightFixture,lighting,phase_count,1.0,present
2Q4qLL0nj0ogV27m1rxs_X,IfcLightFixture,lighting,system_code,S0301,present
2Q4qLL0nj0ogV27m1rxs_W,IfcLightFixture,lighting,voltage_v,230.0,present
2Q4qLL0nj0ogV27m1rxs_W,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
2Q4qLL0nj0ogV27m1rxs_W,IfcLightFixture,lighting,power_factor,1.0,present
2Q4qLL0nj0ogV27m1rxs_W,IfcLightFixture,lighting,phase_count,1.0,present
2Q4qLL0nj0ogV27m1rxs_W,IfcLightFixture,lighting,system_code,S0301,present
2Q4qLL0nj0ogV27m1rxs_o,IfcLightFixture,lighting,voltage_v,230.0,present
2Q4qLL0nj0ogV27m1rxs_o,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
2Q4qLL0nj0ogV27m1rxs_o,IfcLightFixture,lighting,power_factor,1.0,present
2Q4qLL0nj0ogV27m1rxs_o,IfcLightFixture,lighting,phase_count,1.0,present
2Q4qLL0nj0ogV27m1rxs_o,IfcLightFixture,lighting,system_code,S0301,present
2Q4qLL0nj0ogV27m1rxs_n,IfcLightFixture,lighting,voltage_v,230.0,present
2Q4qLL0nj0ogV27m1rxs_n,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
2Q4qLL0nj0ogV27m1rxs_n,IfcLightFixture,lighting,power_factor,1.0,present
2Q4qLL0nj0ogV27m1rxs_n,IfcLightFixture,lighting,phase_count,1.0,present
2Q4qLL0nj0ogV27m1rxs_n,IfcLightFixture,lighting,system_code,S0301,present
2Q4qLL0nj0ogV27m1rxs_R,IfcLightFixture,lighting,voltage_v,230.0,present
2Q4qLL0nj0ogV27m1rxs_R,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
2Q4qLL0nj0ogV27m1rxs_R,IfcLightFixture,lighting,power_factor,1.0,present
2Q4qLL0nj0ogV27m1rxs_R,IfcLightFixture,lighting,phase_count,1.0,present
2Q4qLL0nj0ogV27m1rxs_R,IfcLightFixture,lighting,system_code,S0301,present
2Q4qLL0nj0ogV27m1rxs_Q,IfcLightFixture,lighting,voltage_v,230.0,present
2Q4qLL0nj0ogV27m1rxs_Q,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
2Q4qLL0nj0ogV27m1rxs_Q,IfcLightFixture,lighting,power_factor,1.0,present
2Q4qLL0nj0ogV27m1rxs_Q,IfcLightFixture,lighting,phase_count,1.0,present
2Q4qLL0nj0ogV27m1rxs_Q,IfcLightFixture,lighting,system_code,S0301,present
2Q4qLL0nj0ogV27m1rxs$i,IfcLightFixture,lighting,voltage_v,230.0,present
2Q4qLL0nj0ogV27m1rxs$i,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
2Q4qLL0nj0ogV27m1rxs$i,IfcLightFixture,lighting,power_factor,0.97,present
2Q4qLL0nj0ogV27m1rxs$i,IfcLightFixture,lighting,phase_count,1.0,present
2Q4qLL0nj0ogV27m1rxs$i,IfcLightFixture,lighting,system_code,S0301,present
2Q4qLL0nj0ogV27m1rxs$h,IfcLightFixture,lighting,voltage_v,230.0,present
2Q4qLL0nj0ogV27m1rxs$h,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
2Q4qLL0nj0ogV27m1rxs$h,IfcLightFixture,lighting,power_factor,0.97,present
2Q4qLL0nj0ogV27m1rxs$h,IfcLightFixture,lighting,phase_count,1.0,present
2Q4qLL0nj0ogV27m1rxs$h,IfcLightFixture,lighting,system_code,S0301,present
2Q4qLL0nj0ogV27m1rxs$g,IfcLightFixture,lighting,voltage_v,230.0,present
2Q4qLL0nj0ogV27m1rxs$g,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
2Q4qLL0nj0ogV27m1rxs$g,IfcLightFixture,lighting,power_factor,0.97,present
2Q4qLL0nj0ogV27m1rxs$g,IfcLightFixture,lighting,phase_count,1.0,present
2Q4qLL0nj0ogV27m1rxs$g,IfcLightFixture,lighting,system_code,S0301,present
2Q4qLL0nj0ogV27m1rxs$f,IfcLightFixture,lighting,voltage_v,230.0,present
2Q4qLL0nj0ogV27m1rxs$f,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
2Q4qLL0nj0ogV27m1rxs$f,IfcLightFixture,lighting,power_factor,0.97,present
2Q4qLL0nj0ogV27m1rxs$f,IfcLightFixture,lighting,phase_count,1.0,present
2Q4qLL0nj0ogV27m1rxs$f,IfcLightFixture,lighting,system_code,S0301,present
2Q4qLL0nj0ogV27m1rxs$e,IfcLightFixture,lighting,voltage_v,230.0,present
2Q4qLL0nj0ogV27m1rxs$e,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
2Q4qLL0nj0ogV27m1rxs$e,IfcLightFixture,lighting,power_factor,0.97,present
2Q4qLL0nj0ogV27m1rxs$e,IfcLightFixture,lighting,phase_count,1.0,present
2Q4qLL0nj0ogV27m1rxs$e,IfcLightFixture,lighting,system_code,S0301,present
2Q4qLL0nj0ogV27m1rxs$t,IfcLightFixture,lighting,voltage_v,230.0,present
2Q4qLL0nj0ogV27m1rxs$t,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
2Q4qLL0nj0ogV27m1rxs$t,IfcLightFixture,lighting,power_factor,0.97,present
2Q4qLL0nj0ogV27m1rxs$t,IfcLightFixture,lighting,phase_count,1.0,present
2Q4qLL0nj0ogV27m1rxs$t,IfcLightFixture,lighting,system_code,S0301,present
3NQapcWDb8$wig6f3TMmFH,IfcLightFixture,lighting,voltage_v,230.0,present
3NQapcWDb8$wig6f3TMmFH,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
3NQapcWDb8$wig6f3TMmFH,IfcLightFixture,lighting,power_factor,0.97,present
3NQapcWDb8$wig6f3TMmFH,IfcLightFixture,lighting,phase_count,1.0,present
3NQapcWDb8$wig6f3TMmFH,IfcLightFixture,lighting,system_code,S0301,present
3NQapcWDb8$wig6f3TMmFP,IfcLightFixture,lighting,voltage_v,230.0,present
3NQapcWDb8$wig6f3TMmFP,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
3NQapcWDb8$wig6f3TMmFP,IfcLightFixture,lighting,power_factor,0.97,present
3NQapcWDb8$wig6f3TMmFP,IfcLightFixture,lighting,phase_count,1.0,present
3NQapcWDb8$wig6f3TMmFP,IfcLightFixture,lighting,system_code,S0301,present
3NQapcWDb8$wig6f3TMmF7,IfcLightFixture,lighting,voltage_v,230.0,present
3NQapcWDb8$wig6f3TMmF7,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
3NQapcWDb8$wig6f3TMmF7,IfcLightFixture,lighting,power_factor,0.97,present
3NQapcWDb8$wig6f3TMmF7,IfcLightFixture,lighting,phase_count,1.0,present
3NQapcWDb8$wig6f3TMmF7,IfcLightFixture,lighting,system_code,S0301,present
3NQapcWDb8$wig6f3TMmF6,IfcLightFixture,lighting,voltage_v,230.0,present
3NQapcWDb8$wig6f3TMmF6,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
3NQapcWDb8$wig6f3TMmF6,IfcLightFixture,lighting,power_factor,0.97,present
3NQapcWDb8$wig6f3TMmF6,IfcLightFixture,lighting,phase_count,1.0,present
3NQapcWDb8$wig6f3TMmF6,IfcLightFixture,lighting,system_code,S0301,present
3NQapcWDb8$wig6f3TMmCx,IfcLightFixture,lighting,voltage_v,230.0,present
3NQapcWDb8$wig6f3TMmCx,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
3NQapcWDb8$wig6f3TMmCx,IfcLightFixture,lighting,power_factor,0.97,present
3NQapcWDb8$wig6f3TMmCx,IfcLightFixture,lighting,phase_count,1.0,present
3NQapcWDb8$wig6f3TMmCx,IfcLightFixture,lighting,system_code,S0301,present
3NQapcWDb8$wig6f3TMmCw,IfcLightFixture,lighting,voltage_v,230.0,present
3NQapcWDb8$wig6f3TMmCw,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
3NQapcWDb8$wig6f3TMmCw,IfcLightFixture,lighting,power_factor,0.97,present
3NQapcWDb8$wig6f3TMmCw,IfcLightFixture,lighting,phase_count,1.0,present
3NQapcWDb8$wig6f3TMmCw,IfcLightFixture,lighting,system_code,S0301,present
3NQapcWDb8$wig6f3TMmCv,IfcLightFixture,lighting,voltage_v,230.0,present
3NQapcWDb8$wig6f3TMmCv,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
3NQapcWDb8$wig6f3TMmCv,IfcLightFixture,lighting,power_factor,0.97,present
3NQapcWDb8$wig6f3TMmCv,IfcLightFixture,lighting,phase_count,1.0,present
3NQapcWDb8$wig6f3TMmCv,IfcLightFixture,lighting,system_code,S0301,present
3NQapcWDb8$wig6f3TMmCu,IfcLightFixture,lighting,voltage_v,230.0,present
3NQapcWDb8$wig6f3TMmCu,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
3NQapcWDb8$wig6f3TMmCu,IfcLightFixture,lighting,power_factor,0.97,present
3NQapcWDb8$wig6f3TMmCu,IfcLightFixture,lighting,phase_count,1.0,present
3NQapcWDb8$wig6f3TMmCu,IfcLightFixture,lighting,system_code,S0301,present
3NQapcWDb8$wig6f3TMmCO,IfcLightFixture,lighting,voltage_v,230.0,present
3NQapcWDb8$wig6f3TMmCO,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
3NQapcWDb8$wig6f3TMmCO,IfcLightFixture,lighting,power_factor,1.0,present
3NQapcWDb8$wig6f3TMmCO,IfcLightFixture,lighting,phase_count,1.0,present
3NQapcWDb8$wig6f3TMmCO,IfcLightFixture,lighting,system_code,S0301,present
3NQapcWDb8$wig6f3TMmC6,IfcLightFixture,lighting,voltage_v,230.0,present
3NQapcWDb8$wig6f3TMmC6,IfcLightFixture,lighting,design_power_w,0.0,explicit_zero_placeholder
3NQapcWDb8$wig6f3TMmC6,IfcLightFixture,lighting,power_factor,1.0,present
3NQapcWDb8$wig6f3TMmC6,IfcLightFixture,lighting,phase_count,1.0,present
3NQapcWDb8$wig6f3TMmC6,IfcLightFixture,lighting,system_code,S0301,present
1zQ8yNyw19kB0BEIv2WZHH,IfcLightFixture,lighting,voltage_v,230.0,present
1zQ8yNyw19kB0BEIv2WZHH,IfcLightFixture,lighting,design_power_w,34.0,present
1zQ8yNyw19kB0BEIv2WZHH,IfcLightFixture,lighting,power_factor,1.0,present
1zQ8yNyw19kB0BEIv2WZHH,IfcLightFixture,lighting,phase_count,1.0,present
1zQ8yNyw19kB0BEIv2WZHH,IfcLightFixture,lighting,system_code,S0301,present
1zQ8yNyw19kB0BEIv2WZHG,IfcLightFixture,lighting,voltage_v,230.0,present
1zQ8yNyw19kB0BEIv2WZHG,IfcLightFixture,lighting,design_power_w,34.0,present
1zQ8yNyw19kB0BEIv2WZHG,IfcLightFixture,lighting,power_factor,1.0,present
1zQ8yNyw19kB0BEIv2WZHG,IfcLightFixture,lighting,phase_count,1.0,present
1zQ8yNyw19kB0BEIv2WZHG,IfcLightFixture,lighting,system_code,S0301,present
1zQ8yNyw19kB0BEIv2WZHN,IfcLightFixture,lighting,voltage_v,230.0,present
1zQ8yNyw19kB0BEIv2WZHN,IfcLightFixture,lighting,design_power_w,34.0,present
1zQ8yNyw19kB0BEIv2WZHN,IfcLightFixture,lighting,power_factor,1.0,present
1zQ8yNyw19kB0BEIv2WZHN,IfcLightFixture,lighting,phase_count,1.0,present
1zQ8yNyw19kB0BEIv2WZHN,IfcLightFixture,lighting,system_code,S0301,present
1zQ8yNyw19kB0BEIv2WZHa,IfcLightFixture,lighting,voltage_v,230.0,present
1zQ8yNyw19kB0BEIv2WZHa,IfcLightFixture,lighting,design_power_w,34.0,present
1zQ8yNyw19kB0BEIv2WZHa,IfcLightFixture,lighting,power_factor,1.0,present
1zQ8yNyw19kB0BEIv2WZHa,IfcLightFixture,lighting,phase_count,1.0,present
1zQ8yNyw19kB0BEIv2WZHa,IfcLightFixture,lighting,system_code,S0301,present
1zQ8yNyw19kB0BEIv2WZHh,IfcLightFixture,lighting,voltage_v,230.0,present
1zQ8yNyw19kB0BEIv2WZHh,IfcLightFixture,lighting,design_power_w,34.0,present
1zQ8yNyw19kB0BEIv2WZHh,IfcLightFixture,lighting,power_factor,1.0,present
1zQ8yNyw19kB0BEIv2WZHh,IfcLightFixture,lighting,phase_count,1.0,present
1zQ8yNyw19kB0BEIv2WZHh,IfcLightFixture,lighting,system_code,S0301,present
1zQ8yNyw19kB0BEIv2WZHg,IfcLightFixture,lighting,voltage_v,230.0,present
1zQ8yNyw19kB0BEIv2WZHg,IfcLightFixture,lighting,design_power_w,34.0,present
1zQ8yNyw19kB0BEIv2WZHg,IfcLightFixture,lighting,power_factor,1.0,present
1zQ8yNyw19kB0BEIv2WZHg,IfcLightFixture,lighting,phase_count,1.0,present
1zQ8yNyw19kB0BEIv2WZHg,IfcLightFixture,lighting,system_code,S0301,present
15nCfWVkXA1h$nM8LqdBR5,IfcLightFixture,lighting,voltage_v,230.0,present
15nCfWVkXA1h$nM8LqdBR5,IfcLightFixture,lighting,design_power_w,34.0,present
15nCfWVkXA1h$nM8LqdBR5,IfcLightFixture,lighting,power_factor,1.0,present
15nCfWVkXA1h$nM8LqdBR5,IfcLightFixture,lighting,phase_count,1.0,present
15nCfWVkXA1h$nM8LqdBR5,IfcLightFixture,lighting,system_code,S0301,present
15nCfWVkXA1h$nM8LqdBRM,IfcLightFixture,lighting,voltage_v,230.0,present
15nCfWVkXA1h$nM8LqdBRM,IfcLightFixture,lighting,design_power_w,34.0,present
15nCfWVkXA1h$nM8LqdBRM,IfcLightFixture,lighting,power_factor,1.0,present
15nCfWVkXA1h$nM8LqdBRM,IfcLightFixture,lighting,phase_count,1.0,present
15nCfWVkXA1h$nM8LqdBRM,IfcLightFixture,lighting,system_code,S0301,present
15nCfWVkXA1h$nM8LqdBPX,IfcLightFixture,lighting,voltage_v,230.0,present
15nCfWVkXA1h$nM8LqdBPX,IfcLightFixture,lighting,design_power_w,34.0,present
15nCfWVkXA1h$nM8LqdBPX,IfcLightFixture,lighting,power_factor,1.0,present
15nCfWVkXA1h$nM8LqdBPX,IfcLightFixture,lighting,phase_count,1.0,present
15nCfWVkXA1h$nM8LqdBPX,IfcLightFixture,lighting,system_code,S0301,present
