load_point_id,ifc_global_id,name,device_tag,ifc_class,load_kind,category,floor_id,storey,x,y,z,voltage_v,design_power_w,design_power_present,design_power_is_zero,power_factor,phase_count,luminous_flux_lm,system_code,system_name,component_main_group,component_sub_group,manufacturer,product_type_name,source_file,source_system,value_class,extraction_confidence,notes,raw_properties_json
lp_3Sg96Yq1H0KeIY_4TWSzFe,3Sg96Yq1H0KeIY_4TWSzFe,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,LR02,IfcOutlet,plug,equipment,floor_level_02,02_Kerros,57.418,76.176,59.701,230.0,,False,False,,1.0,,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,PISTORASIAT JA -RASIAYHDISTELMÄT,Custom,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,ELE_enriched.ifc,ifc_ele,ifc_derived,high,"voltage present, design power missing","{""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Pistorasia"", ""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""PR"", ""03 Komponentin koodi"": ""T-SAH-04-03-001"", ""Status"": ""\""Status\"""", ""Laitetunnus"": ""LR02"", ""02 Komponentin alaryhmä"": ""PISTORASIAT JA -RASIAYHDISTELMÄT"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33448}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33450}, ""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 10.998, ""Asennustapa, nimi"": ""Uppo"", ""02 Komponentin yläpinnan korko, abs."": 63660.998, ""04 Komponentin alapinnan korko, abs."": 63649.999, ""13 Asennuskorko, kerroskorosta"": 0.0, ""Asennustapa, tunnus"": ""U"", ""03 Asennuskorko, abs."": 63650.0, ""14 Komponentin alapinnan korko, kerroskorosta"": -0.001, ""id"": 33454}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Custom"", ""Tuotetyypin nimi"": ""502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0"", ""Tuotetyypin kuvaus"": ""Lattiarasia"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33462}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""id"": 33464}}"
lp_3Sg96Yq1H0KeIY_4TWSzFh,3Sg96Yq1H0KeIY_4TWSzFh,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,LR02,IfcOutlet,plug,equipment,floor_level_02,02_Kerros,18.754,43.679,59.701,230.0,,False,False,,1.0,,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,PISTORASIAT JA -RASIAYHDISTELMÄT,Custom,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,ELE_enriched.ifc,ifc_ele,ifc_derived,high,"voltage present, design power missing","{""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Pistorasia"", ""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""PR"", ""03 Komponentin koodi"": ""T-SAH-04-03-001"", ""Status"": ""\""Status\"""", ""Laitetunnus"": ""LR02"", ""02 Komponentin alaryhmä"": ""PISTORASIAT JA -RASIAYHDISTELMÄT"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33448}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33450}, ""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 10.998, ""Asennustapa, nimi"": ""Uppo"", ""02 Komponentin yläpinnan korko, abs."": 63660.998, ""04 Komponentin alapinnan korko, abs."": 63649.999, ""13 Asennuskorko, kerroskorosta"": 0.0, ""Asennustapa, tunnus"": ""U"", ""03 Asennuskorko, abs."": 63650.0, ""14 Komponentin alapinnan korko, kerroskorosta"": -0.001, ""id"": 33454}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Custom"", ""Tuotetyypin nimi"": ""502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0"", ""Tuotetyypin kuvaus"": ""Lattiarasia"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33462}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""id"": 33464}}"
lp_3Sg96Yq1H0KeIY_4TWSzFg,3Sg96Yq1H0KeIY_4TWSzFg,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,LR02,IfcOutlet,plug,equipment,floor_level_02,02_Kerros,16.062,41.243,59.701,230.0,,False,False,,1.0,,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,PISTORASIAT JA -RASIAYHDISTELMÄT,Custom,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,ELE_enriched.ifc,ifc_ele,ifc_derived,high,"voltage present, design power missing","{""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Pistorasia"", ""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""PR"", ""03 Komponentin koodi"": ""T-SAH-04-03-001"", ""Status"": ""\""Status\"""", ""Laitetunnus"": ""LR02"", ""02 Komponentin alaryhmä"": ""PISTORASIAT JA -RASIAYHDISTELMÄT"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33448}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33450}, ""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 10.998, ""Asennustapa, nimi"": ""Uppo"", ""02 Komponentin yläpinnan korko, abs."": 63660.998, ""04 Komponentin alapinnan korko, abs."": 63649.999, ""13 Asennuskorko, kerroskorosta"": 0.0, ""Asennustapa, tunnus"": ""U"", ""03 Asennuskorko, abs."": 63650.0, ""14 Komponentin alapinnan korko, kerroskorosta"": -0.001, ""id"": 33454}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Custom"", ""Tuotetyypin nimi"": ""502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0"", ""Tuotetyypin kuvaus"": ""Lattiarasia"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33462}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""id"": 33464}}"
lp_3Sg96Yq1H0KeIY_4TWSzFi,3Sg96Yq1H0KeIY_4TWSzFi,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,LR02,IfcOutlet,plug,equipment,floor_level_02,02_Kerros,19.198,35.735,59.701,230.0,,False,False,,1.0,,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,PISTORASIAT JA -RASIAYHDISTELMÄT,Custom,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,ELE_enriched.ifc,ifc_ele,ifc_derived,high,"voltage present, design power missing","{""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Pistorasia"", ""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""PR"", ""03 Komponentin koodi"": ""T-SAH-04-03-001"", ""Status"": ""\""Status\"""", ""Laitetunnus"": ""LR02"", ""02 Komponentin alaryhmä"": ""PISTORASIAT JA -RASIAYHDISTELMÄT"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33448}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33450}, ""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 10.998, ""Asennustapa, nimi"": ""Uppo"", ""02 Komponentin yläpinnan korko, abs."": 63660.998, ""04 Komponentin alapinnan korko, abs."": 63649.999, ""13 Asennuskorko, kerroskorosta"": 0.0, ""Asennustapa, tunnus"": ""U"", ""03 Asennuskorko, abs."": 63650.0, ""14 Komponentin alapinnan korko, kerroskorosta"": -0.001, ""id"": 33454}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Custom"", ""Tuotetyypin nimi"": ""502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0"", ""Tuotetyypin kuvaus"": ""Lattiarasia"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33462}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""id"": 33464}}"
lp_3Sg96Yq1H0KeIY_4TWSzFl,3Sg96Yq1H0KeIY_4TWSzFl,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,LR02,IfcOutlet,plug,equipment,floor_level_02,02_Kerros,36.311,36.98,59.701,230.0,,False,False,,1.0,,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,PISTORASIAT JA -RASIAYHDISTELMÄT,Custom,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,ELE_enriched.ifc,ifc_ele,ifc_derived,high,"voltage present, design power missing","{""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Pistorasia"", ""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""PR"", ""03 Komponentin koodi"": ""T-SAH-04-03-001"", ""Status"": ""\""Status\"""", ""Laitetunnus"": ""LR02"", ""02 Komponentin alaryhmä"": ""PISTORASIAT JA -RASIAYHDISTELMÄT"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33448}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33450}, ""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 10.998, ""Asennustapa, nimi"": ""Uppo"", ""02 Komponentin yläpinnan korko, abs."": 63660.998, ""04 Komponentin alapinnan korko, abs."": 63649.999, ""13 Asennuskorko, kerroskorosta"": 0.0, ""Asennustapa, tunnus"": ""U"", ""03 Asennuskorko, abs."": 63650.0, ""14 Komponentin alapinnan korko, kerroskorosta"": -0.001, ""id"": 33454}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Custom"", ""Tuotetyypin nimi"": ""502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0"", ""Tuotetyypin kuvaus"": ""Lattiarasia"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33462}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""id"": 33464}}"
lp_3Sg96Yq1H0KeIY_4TWSzFk,3Sg96Yq1H0KeIY_4TWSzFk,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,LR02,IfcOutlet,plug,equipment,floor_level_02,02_Kerros,33.218,34.47,59.701,230.0,,False,False,,1.0,,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,PISTORASIAT JA -RASIAYHDISTELMÄT,Custom,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,ELE_enriched.ifc,ifc_ele,ifc_derived,high,"voltage present, design power missing","{""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Pistorasia"", ""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""PR"", ""03 Komponentin koodi"": ""T-SAH-04-03-001"", ""Status"": ""\""Status\"""", ""Laitetunnus"": ""LR02"", ""02 Komponentin alaryhmä"": ""PISTORASIAT JA -RASIAYHDISTELMÄT"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33448}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33450}, ""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 10.998, ""Asennustapa, nimi"": ""Uppo"", ""02 Komponentin yläpinnan korko, abs."": 63660.998, ""04 Komponentin alapinnan korko, abs."": 63649.999, ""13 Asennuskorko, kerroskorosta"": 0.0, ""Asennustapa, tunnus"": ""U"", ""03 Asennuskorko, abs."": 63650.0, ""14 Komponentin alapinnan korko, kerroskorosta"": -0.001, ""id"": 33454}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Custom"", ""Tuotetyypin nimi"": ""502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0"", ""Tuotetyypin kuvaus"": ""Lattiarasia"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33462}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""id"": 33464}}"
lp_3Sg96Yq1H0KeIY_4TWSzFX,3Sg96Yq1H0KeIY_4TWSzFX,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,LR02,IfcOutlet,plug,equipment,floor_level_02,02_Kerros,37.543,57.617,59.701,230.0,,False,False,,1.0,,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,PISTORASIAT JA -RASIAYHDISTELMÄT,Custom,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,ELE_enriched.ifc,ifc_ele,ifc_derived,high,"voltage present, design power missing","{""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Pistorasia"", ""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""PR"", ""03 Komponentin koodi"": ""T-SAH-04-03-001"", ""Status"": ""\""Status\"""", ""Laitetunnus"": ""LR02"", ""02 Komponentin alaryhmä"": ""PISTORASIAT JA -RASIAYHDISTELMÄT"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33448}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33450}, ""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 10.998, ""Asennustapa, nimi"": ""Uppo"", ""02 Komponentin yläpinnan korko, abs."": 63660.998, ""04 Komponentin alapinnan korko, abs."": 63649.999, ""13 Asennuskorko, kerroskorosta"": 0.0, ""Asennustapa, tunnus"": ""U"", ""03 Asennuskorko, abs."": 63650.0, ""14 Komponentin alapinnan korko, kerroskorosta"": -0.001, ""id"": 33454}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Custom"", ""Tuotetyypin nimi"": ""502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0"", ""Tuotetyypin kuvaus"": ""Lattiarasia"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33462}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""id"": 33464}}"
lp_3Sg96Yq1H0KeIY_4TWSzFW,3Sg96Yq1H0KeIY_4TWSzFW,SOCKET-POLE,LR01,IfcOutlet,plug,equipment,floor_level_02,02_Kerros,30.023,53.042,59.7,230.0,,False,False,,1.0,,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,PISTORASIAT JA -RASIAYHDISTELMÄT,Generic,SOCKET-POLE,ELE_enriched.ifc,ifc_ele,ifc_derived,high,"voltage present, design power missing","{""FI_Asennus"": {""Asennustapa, nimi"": ""Uppo"", ""04 Komponentin alapinnan korko, abs."": 63649.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2700.001, ""13 Asennuskorko, kerroskorosta"": 0.0, ""Asennustapa, tunnus"": ""U"", ""03 Asennuskorko, abs."": 63650.0, ""02 Komponentin yläpinnan korko, abs."": 66350.001, ""14 Komponentin alapinnan korko, kerroskorosta"": -0.001, ""id"": 33446}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33450}, ""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Pistorasia"", ""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""PR"", ""03 Komponentin koodi"": ""T-SAH-04-03-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""PISTORASIAT JA -RASIAYHDISTELMÄT"", ""Laitetunnus"": ""LR01"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33452}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""id"": 33464}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin nimi"": ""SOCKET-POLE"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotetyypin kuvaus"": ""Lattiarasia"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33466}}"
lp_3Sg96Yq1H0KeIY_4TWSzFZ,3Sg96Yq1H0KeIY_4TWSzFZ,SOCKET-POLE,LR01,IfcOutlet,plug,equipment,floor_level_02,02_Kerros,32.195,54.903,59.7,230.0,,False,False,,1.0,,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,PISTORASIAT JA -RASIAYHDISTELMÄT,Generic,SOCKET-POLE,ELE_enriched.ifc,ifc_ele,ifc_derived,high,"voltage present, design power missing","{""FI_Asennus"": {""Asennustapa, nimi"": ""Uppo"", ""04 Komponentin alapinnan korko, abs."": 63649.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2700.001, ""13 Asennuskorko, kerroskorosta"": 0.0, ""Asennustapa, tunnus"": ""U"", ""03 Asennuskorko, abs."": 63650.0, ""02 Komponentin yläpinnan korko, abs."": 66350.001, ""14 Komponentin alapinnan korko, kerroskorosta"": -0.001, ""id"": 33446}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33450}, ""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Pistorasia"", ""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""PR"", ""03 Komponentin koodi"": ""T-SAH-04-03-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""PISTORASIAT JA -RASIAYHDISTELMÄT"", ""Laitetunnus"": ""LR01"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33452}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""id"": 33464}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin nimi"": ""SOCKET-POLE"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotetyypin kuvaus"": ""Lattiarasia"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33466}}"
lp_3Sg96Yq1H0KeIY_4TWSzFY,3Sg96Yq1H0KeIY_4TWSzFY,SOCKET-POLE,LR01,IfcOutlet,plug,equipment,floor_level_02,02_Kerros,35.315,55.809,59.7,230.0,,False,False,,1.0,,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,PISTORASIAT JA -RASIAYHDISTELMÄT,Generic,SOCKET-POLE,ELE_enriched.ifc,ifc_ele,ifc_derived,high,"voltage present, design power missing","{""FI_Asennus"": {""Asennustapa, nimi"": ""Uppo"", ""04 Komponentin alapinnan korko, abs."": 63649.999, ""12 Komponentin yläpinnan korko, kerroskorosta"": 2700.001, ""13 Asennuskorko, kerroskorosta"": 0.0, ""Asennustapa, tunnus"": ""U"", ""03 Asennuskorko, abs."": 63650.0, ""02 Komponentin yläpinnan korko, abs."": 66350.001, ""14 Komponentin alapinnan korko, kerroskorosta"": -0.001, ""id"": 33446}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33450}, ""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Pistorasia"", ""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""PR"", ""03 Komponentin koodi"": ""T-SAH-04-03-001"", ""Status"": ""\""Status\"""", ""02 Komponentin alaryhmä"": ""PISTORASIAT JA -RASIAYHDISTELMÄT"", ""Laitetunnus"": ""LR01"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33452}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""id"": 33464}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin nimi"": ""SOCKET-POLE"", ""Tuotetyypin valmistaja"": ""Generic"", ""Tuotetyypin kuvaus"": ""Lattiarasia"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33466}}"
lp_3Sg96Yq1H0KeIY_4TWSzFb,3Sg96Yq1H0KeIY_4TWSzFb,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,LR02,IfcOutlet,plug,equipment,floor_level_02,02_Kerros,39.355,52.204,59.701,230.0,,False,False,,1.0,,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,PISTORASIAT JA -RASIAYHDISTELMÄT,Custom,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,ELE_enriched.ifc,ifc_ele,ifc_derived,high,"voltage present, design power missing","{""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Pistorasia"", ""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""PR"", ""03 Komponentin koodi"": ""T-SAH-04-03-001"", ""Status"": ""\""Status\"""", ""Laitetunnus"": ""LR02"", ""02 Komponentin alaryhmä"": ""PISTORASIAT JA -RASIAYHDISTELMÄT"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33448}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33450}, ""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 10.998, ""Asennustapa, nimi"": ""Uppo"", ""02 Komponentin yläpinnan korko, abs."": 63660.998, ""04 Komponentin alapinnan korko, abs."": 63649.999, ""13 Asennuskorko, kerroskorosta"": 0.0, ""Asennustapa, tunnus"": ""U"", ""03 Asennuskorko, abs."": 63650.0, ""14 Komponentin alapinnan korko, kerroskorosta"": -0.001, ""id"": 33454}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Custom"", ""Tuotetyypin nimi"": ""502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0"", ""Tuotetyypin kuvaus"": ""Lattiarasia"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33462}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""id"": 33464}}"
lp_3Sg96Yq1H0KeIY_4TWSzFa,3Sg96Yq1H0KeIY_4TWSzFa,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,LR02,IfcOutlet,plug,equipment,floor_level_02,02_Kerros,39.893,51.548,59.701,230.0,,False,False,,1.0,,S0301,Pääjakelu - vaihtosähkö,TILALAITTEET - SÄH,PISTORASIAT JA -RASIAYHDISTELMÄT,Custom,502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0,ELE_enriched.ifc,ifc_ele,ifc_derived,high,"voltage present, design power missing","{""FI_Komponentti"": {""04 Komponentin yleisnimi"": ""Pistorasia"", ""Laitetunnus, yksilöllinen"": ""\""Laitetunnus, yksilöllinen\"""", ""05 Komponentin yleistunnus"": ""PR"", ""03 Komponentin koodi"": ""T-SAH-04-03-001"", ""Status"": ""\""Status\"""", ""Laitetunnus"": ""LR02"", ""02 Komponentin alaryhmä"": ""PISTORASIAT JA -RASIAYHDISTELMÄT"", ""01 Komponentin pääryhmä"": ""TILALAITTEET - SÄH"", ""id"": 33448}, ""FI_Sijainti"": {""Järjestelmien nimet"": ""Pääjakelu - vaihtosähkö"", ""Järjestelmien tunnukset"": ""S0301"", ""id"": 33450}, ""FI_Asennus"": {""12 Komponentin yläpinnan korko, kerroskorosta"": 10.998, ""Asennustapa, nimi"": ""Uppo"", ""02 Komponentin yläpinnan korko, abs."": 63660.998, ""04 Komponentin alapinnan korko, abs."": 63649.999, ""13 Asennuskorko, kerroskorosta"": 0.0, ""Asennustapa, tunnus"": ""U"", ""03 Asennuskorko, abs."": 63650.0, ""14 Komponentin alapinnan korko, kerroskorosta"": -0.001, ""id"": 33454}, ""FI_Tuote"": {""Tuotetyypin kommentti"": ""\""Tuotetyypin kommentti\"""", ""Tuotetyypin valmistaja"": ""Custom"", ""Tuotetyypin nimi"": ""502_FL_RCS_BOX_V_TOP_CEN-400-400-50-0"", ""Tuotetyypin kuvaus"": ""Lattiarasia"", ""Tuotteen kommentti"": ""\""Tuotteen kommentti\"""", ""id"": 33462}, ""FI_Tekninen"": {""IP-luokka"": ""IP20"", ""Vaiheiden lukumäärä"": 1.0, ""Jännite"": 230.0, ""id"": 33464}}"
