load_point_id,circuit_id,board_id,category,system_code,mapping_method,mapping_confidence
lp_3Sg96Yq1H0KeIY_4TWSys_,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSysn,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSysm,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSysp,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyso,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSysr,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSysq,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyst,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyss,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSysf,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyse,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSysh,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSysg,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSysj,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSysd,circuit_board_3Sg96Yq1H0KeIY_4TWSyoY_lights,board_3Sg96Yq1H0KeIY_4TWSyoY,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSysc,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSysP,circuit_board_3Sg96Yq1H0KeIY_4TWSyoY_lights,board_3Sg96Yq1H0KeIY_4TWSyoY,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSysJ,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSysI,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSysL,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSys9,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSysD,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSys1,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSys0,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSys3,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSys2,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSys5,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSys4,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSytv,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSytu,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSytx,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSytw,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyt_,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSytp,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSytq,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyte,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSytX,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSytW,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSytZ,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyta,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSytO,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSytL,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSytK,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSytN,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSytM,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyt9,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyt8,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyt2,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyt5,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyt4,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyt7,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyt6,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyqv,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyqp,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyqo,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyqr,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyqq,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyqt,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyqs,circuit_board_3Sg96Yq1H0KeIY_4TWSyoZ_lights,board_3Sg96Yq1H0KeIY_4TWSyoZ,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyqW,circuit_board_3Sg96Yq1H0KeIY_4TWSyoY_lights,board_3Sg96Yq1H0KeIY_4TWSyoY,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyqZ,circuit_board_3Sg96Yq1H0KeIY_4TWSyoY_lights,board_3Sg96Yq1H0KeIY_4TWSyoY,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyqY,circuit_board_3Sg96Yq1H0KeIY_4TWSyoY_lights,board_3Sg96Yq1H0KeIY_4TWSyoY,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyqb,circuit_board_3Sg96Yq1H0KeIY_4TWSyoY_lights,board_3Sg96Yq1H0KeIY_4TWSyoY,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyqa,circuit_board_3Sg96Yq1H0KeIY_4TWSyoY_lights,board_3Sg96Yq1H0KeIY_4TWSyoY,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyqd,circuit_board_3Sg96Yq1H0KeIY_4TWSyoY_lights,board_3Sg96Yq1H0KeIY_4TWSyoY,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyqH,circuit_board_3Sg96Yq1H0KeIY_4TWSyoY_lights,board_3Sg96Yq1H0KeIY_4TWSyoY,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyqG,circuit_board_3Sg96Yq1H0KeIY_4TWSyoY_lights,board_3Sg96Yq1H0KeIY_4TWSyoY,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyqJ,circuit_board_3Sg96Yq1H0KeIY_4TWSyoY_lights,board_3Sg96Yq1H0KeIY_4TWSyoY,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyqI,circuit_board_3Sg96Yq1H0KeIY_4TWSyoY_lights,board_3Sg96Yq1H0KeIY_4TWSyoY,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyqL,circuit_board_3Sg96Yq1H0KeIY_4TWSyoY_lights,board_3Sg96Yq1H0KeIY_4TWSyoY,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyqK,circuit_board_3Sg96Yq1H0KeIY_4TWSyoY_lights,board_3Sg96Yq1H0KeIY_4TWSyoY,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyqF,circuit_board_3Sg96Yq1H0KeIY_4TWSyoY_lights,board_3Sg96Yq1H0KeIY_4TWSyoY,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyqE,circuit_board_3Sg96Yq1H0KeIY_4TWSyoY_lights,board_3Sg96Yq1H0KeIY_4TWSyoY,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyq1,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyq0,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyq3,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyq2,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyry,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyr_,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyr_,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyrn,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyrm,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyrp,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyrs,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyrf,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyrj,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyri,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyrW,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyrZ,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyrd,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyrc,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,S0301,system_code+floor+nearest,medium
lp_3Sg96Yq1H0KeIY_4TWSyrP,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyrO,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyrR,circuit_board_3Sg96Yq1H0KeIY_4TWSyoW_lights,board_3Sg96Yq1H0KeIY_4TWSyoW,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyrQ,circuit_board_3Sg96Yq1H0KeIY_4TWSyoS_lights,board_3Sg96Yq1H0KeIY_4TWSyoS,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyrT,circuit_board_3Sg96Yq1H0KeIY_4TWSyoW_lights,board_3Sg96Yq1H0KeIY_4TWSyoW,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyrS,circuit_board_3Sg96Yq1H0KeIY_4TWSyoS_lights,board_3Sg96Yq1H0KeIY_4TWSyoS,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyrV,circuit_board_3Sg96Yq1H0KeIY_4TWSyoV_lights,board_3Sg96Yq1H0KeIY_4TWSyoV,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyrU,circuit_board_3Sg96Yq1H0KeIY_4TWSyoV_lights,board_3Sg96Yq1H0KeIY_4TWSyoV,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyrH,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyrG,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyrJ,circuit_board_3Sg96Yq1H0KeIY_4TWSyoa_lights,board_3Sg96Yq1H0KeIY_4TWSyoa,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyrI,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyrL,circuit_board_3Sg96Yq1H0KeIY_4TWSyoa_lights,board_3Sg96Yq1H0KeIY_4TWSyoa,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyrK,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyrN,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyrM,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyr9,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyr8,circuit_board_3Sg96Yq1H0KeIY_4TWSyoh_lights,board_3Sg96Yq1H0KeIY_4TWSyoh,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyrB,circuit_board_3Sg96Yq1H0KeIY_4TWSyoW_lights,board_3Sg96Yq1H0KeIY_4TWSyoW,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyrA,circuit_board_3Sg96Yq1H0KeIY_4TWSyoW_lights,board_3Sg96Yq1H0KeIY_4TWSyoW,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyrD,circuit_board_3Sg96Yq1H0KeIY_4TWSyoW_lights,board_3Sg96Yq1H0KeIY_4TWSyoW,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyrC,circuit_board_3Sg96Yq1H0KeIY_4TWSyoW_lights,board_3Sg96Yq1H0KeIY_4TWSyoW,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyrF,circuit_board_3Sg96Yq1H0KeIY_4TWSyoV_lights,board_3Sg96Yq1H0KeIY_4TWSyoV,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyrE,circuit_board_3Sg96Yq1H0KeIY_4TWSyoV_lights,board_3Sg96Yq1H0KeIY_4TWSyoV,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyr1,circuit_board_3Sg96Yq1H0KeIY_4TWSyoa_lights,board_3Sg96Yq1H0KeIY_4TWSyoa,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyr0,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyr3,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyr2,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyr5,circuit_board_3Sg96Yq1H0KeIY_4TWSyob_lights,board_3Sg96Yq1H0KeIY_4TWSyob,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyr4,circuit_board_3Sg96Yq1H0KeIY_4TWSyoa_lights,board_3Sg96Yq1H0KeIY_4TWSyoa,lights,T0101,floor+nearest,low
lp_3Sg96Yq1H0KeIY_4TWSyr7,circuit_board_3Sg96Yq1H0KeIY_4TWSyoa_lights,board_3Sg96Yq1H0KeIY_4TWSyoa,lights,T0101,floor+nearest,low
lp_3_Vw3p52X7Ch9hzKN_izfn,circuit_board_0BApDNy4b68xPmOWc6gBjW_lights,board_0BApDNy4b68xPmOWc6gBjW,lights,S0301,system_code+floor+nearest,medium
lp_3_Vw3p52X7Ch9hzKN_ize8,circuit_board_0BApDNy4b68xPmOWc6gBjW_lights,board_0BApDNy4b68xPmOWc6gBjW,lights,S0301,system_code+floor+nearest,medium
lp_3_Vw3p52X7Ch9hzKN_izeQ,circuit_board_0BApDNy4b68xPmOWc6gBjW_lights,board_0BApDNy4b68xPmOWc6gBjW,lights,S0301,system_code+floor+nearest,medium
lp_3_Vw3p52X7Ch9hzKN_izeP,circuit_board_0BApDNy4b68xPmOWc6gBjW_lights,board_0BApDNy4b68xPmOWc6gBjW,lights,S0301,system_code+floor+nearest,medium
lp_3_Vw3p52X7Ch9hzKN_izec,circuit_board_0BApDNy4b68xPmOWc6gBjW_lights,board_0BApDNy4b68xPmOWc6gBjW,lights,S0301,system_code+floor+nearest,medium
lp_3_Vw3p52X7Ch9hzKN_izeb,circuit_board_0BApDNy4b68xPmOWc6gBjW_lights,board_0BApDNy4b68xPmOWc6gBjW,lights,S0301,system_code+floor+nearest,medium
lp_3_Vw3p52X7Ch9hzKN_izeo,circuit_board_0BApDNy4b68xPmOWc6gBjW_lights,board_0BApDNy4b68xPmOWc6gBjW,lights,S0301,system_code+floor+nearest,medium
lp_3_Vw3p52X7Ch9hzKN_izen,circuit_board_0BApDNy4b68xPmOWc6gBjW_lights,board_0BApDNy4b68xPmOWc6gBjW,lights,S0301,system_code+floor+nearest,medium
lp_1kCnthd_L6h96Al9itklD2,circuit_board_0BApDNy4b68xPmOWc6gBjW_lights,board_0BApDNy4b68xPmOWc6gBjW,lights,S0301,system_code+floor+nearest,medium
lp_1kCnthd_L6h96Al9itkl2V,circuit_board_0BApDNy4b68xPmOWc6gBjW_lights,board_0BApDNy4b68xPmOWc6gBjW,lights,S0301,system_code+floor+nearest,medium
lp_1kCnthd_L6h96Al9itkl2G,circuit_board_0BApDNy4b68xPmOWc6gBjW_lights,board_0BApDNy4b68xPmOWc6gBjW,lights,S0301,system_code+floor+nearest,medium
lp_1kCnthd_L6h96Al9itkl2H,circuit_board_0BApDNy4b68xPmOWc6gBjW_lights,board_0BApDNy4b68xPmOWc6gBjW,lights,S0301,system_code+floor+nearest,medium
